Recipe ID,Recipe Title,Weight Per Serving,Vegetarian,Vegan,Gluten Free,Dairy Free,Minutes,Dish Type,Ingredients,Ingredients,Calories,Alcohol,Instructions
55,"Endive, Fennel And Parmesan With Anchovy Date Dressing",248,FALSE,FALSE,TRUE,TRUE,8,side dish,"anchovy,belgian endive,bell pepper,dates,fennel bulb,garlic,olive oil,orange,sherry vinegar",,258,0,
56,Tomato-and-Anchovy Salad with Garlic Cream,277,FALSE,FALSE,TRUE,FALSE,30,salad,"aged balsamic vinegar,anchovy,basil leaves,garlic cloves,heirloom tomatoes,milk,olive oil,salt and pepper",,194,0,"In a small saucepan, cover the garlic with cold water and bring to a boil. Boil for 2 minutes, then drain. Repeat two more times, blanching the garlic until tender; drain and transfer to a mini food processor. Add the milk and puree until smooth. Season the garlic cream with salt and pepper. In a large bowl, toss the tomatoes and basil with 2 tablespoons of the olive oil and season with salt and pepper. Gently stir in the anchovies to combine. Spoon the garlic cream onto plates and top with the tomato salad. Drizzle with the balsamic vinegar and the remaining 2 tablespoons of olive oil and serve."
57,Port-Marinated Pork with Prunes and Anchovies,280,FALSE,FALSE,FALSE,TRUE,45,"lunch,main course,main dish,dinner","anchovy,boneless pork loin roast,flour,garlic cloves,lemon juice,lemon zest,olive oil,port,prunes,salt and pepper",,413,6,"In a small saucepan, cover the prunes with the port and bring to a simmer. Remove the pan from the heat and let stand until the prunes soften, about 25 minutes. Pour the prunes and port into a large, shallow dish. Add the garlic, lemon juice and zest and a large pinch each of salt and pepper. Add the pork roast and turn to coat. Let marinate at room temperature for 4 hours, turning the meat often.                                              Preheat the oven to 400. Remove the prunes from the marinade. Strain the marinade into a small saucepan and reserve. Roll up the anchovy fillets and stuff each one into a prune. Make a deep lengthwise slit in the pork loin, leaving about 1 inch of meat attached. Open the roast like a book and season with salt and pepper. Arrange the stuffed prunes in a row along the slit; close the roast and tie it at 2-inch intervals with kitchen string. Season the roast all over with salt and pepper.                                              In a large skillet, heat the olive oil until shimmering. Add the roast, fat side down, and brown it over moderate heat on 4 sides, about 1 minute per side. Set the roast in a roasting pan, fat side up. Roast for about 55 minutes; if the pan juices begin to look very dark, add 2 tablespoons of water to the pan. The roast is done when an instant-read thermometer inserted in the center of the meat registers 145. Transfer the roast to a carving board, cover loosely with foil and let rest for 10 minutes.                                              Scrape out any blackened bits in the roasting pan. Set the pan over moderately low heat and stir in the flour to make a smooth paste. Slowly whisk in the reserved marinade and simmer, whisking, until the sauce is smooth and thickened, about 3 minutes. Pour the sauce into a clean saucepan and season with salt and pepper.                                              Untie the roast and slice it 1/2 inch thick. Pour any juices into the sauce and reheat before serving it with a pork roast."
58,Roasted Peppers With Anchovies,111,TRUE,TRUE,TRUE,TRUE,16,side dish,"bell peppers,fresh flat-leaf parsley,garlic clove,olive oil,olive oil,red wine vinegar,salt",,113,0,
59,Pasta With Tonnato And Tomato,263,FALSE,FALSE,FALSE,TRUE,45,"lunch,main course,main dish,dinner","anchovies,capers,dijon mustard,fresh parsley,heirloom tomatoes,lemon juice,mayonnaise,pasta,salt,tuna",,560,0,
60,Grilled Broccoli with Anchovy Dressing,261,FALSE,FALSE,TRUE,TRUE,30,side dish,"broccoli,lemon juice,oil packed tuna,olive oil,rosemary,salt and pepper",,243,0,"Light a grill. Bring a medium pot of water fitted with a steamer insert to a boil. Cut the heads of broccoli lengthwise into quarters, leaving the florets attached to the long stem. Peel the stems. Steam the broccoli until bright green, about 5 minutes. Transfer the broccoli to a large bowl and toss with 2 tablespoons of the olive oil. Season with salt and pepper. In a blender or a mini processor, combine the anchovies, lemon juice and rosemary and puree until smooth. With the blender on, slowly pour in the remaining 1/2 cup of olive oil. Season the anchovy sauce with salt and pepper. Grill the broccoli over high heat, turning, until lightly charred all over, about 5 minutes. Transfer the broccoli to a platter and drizzle with some of the dressing. Serve the remaining dressing on the side."
61,"Balsamic, Caper, And Anchovy Marinade",268,FALSE,FALSE,TRUE,TRUE,45,side dish,"anchovies,balsamic vinegar,black peppercorns,capers,coarse salt,fresh flat-leaf parsley,lemon juice,lemon zest,olive oil,red onion",,732,0,
62,Egg-Free Avocado Caesar Salad,237,FALSE,FALSE,TRUE,TRUE,45,salad,"anchovy paste,avocado,bell pepper,croutons,dijon mustard,garlic cloves,lemon juice,lime wedge,romaine lettuce,sea salt,water,unrefined",,103,0,"To make the dressing: Combine all the dressing ingredients in a blender and blend until smooth and creamy. Add a little more water to make it thinner, if desired. Taste for salt and pepper, but be conservative with the salt since the cheese is salty.Place the lettuce in a serving bowl or on a platter and sprinkle with grated cheese and croutons. Depending on the size of your head of lettuce, you may have more dressing than you need, so just toss lettuce with enough dressing to coat lightly. Or toss salad with dressing and garnish with shaved cheese."
63,Broccoli & Burrata,486,FALSE,FALSE,TRUE,FALSE,45,side dish,"anchovy,broccoli,burrata,capers,chili,garlic,lemon,olive oil,olive oil,onion,pepper,rosemary,salt,thyme",,598,0,
64,"Sautéed Shrimp with Green Olives, Scallions and Anchovies",191,FALSE,FALSE,TRUE,FALSE,25,"lunch,main course,main dish,dinner","anchovy fillets,dry white wine,garlic cloves,greek olives,lemon juice,olive oil,salt and pepper,scallions,shrimp,unsalted butter",,268,1,"Heat the olive oil In a large skillet. Add the scallions and garlic and cook over moderate heat until softened, about 3 minutes. Add the anchovies and cook, mashing them with a fork, for 2 minutes. Add the olives and stir for 1 minute to heat through. Add the shrimp and cook, turning once or twice, until they start to curl, about 2 minutes. Add the wine and simmer, stirring, until the shrimp are just cooked, about 1 minute longer. Remove the skillet from the heat. Stir in the butter and lemon juice and season with salt and pepper. Transfer the shrimp to plates and serve."
65,Pasta Puttanesca,373,FALSE,FALSE,FALSE,FALSE,45,"lunch,main course,main dish,dinner","anchovy fillets,canned tomatoes,capers,fresh basil leaves,garlic,kalamata olive,olive oil,parmigiano reggiano cheese,pepper,red pepper flakes,short pasta,tomato paste",,608,0,
66,Egg and Anchovy Crostini,196,FALSE,FALSE,FALSE,TRUE,35,side dish,"anchovy,baguette,chive,eggs,flat-leaf parsley,lemon,olive oil,bell pepper,sea salt",,284,0,"Fill a bowl with ice water and salt. Bring a saucepan of water to a boil and lower in eggs with a spoon; cook 6 1/2 minutes for a softly set egg. Transfer eggs to salted ice water (salt helps the shells come off more easily) and cool completely, about 5 minutes. Peel eggs and set aside.                                                                                                 Preheat broiler with a rack set 4 in. from heat. Brush baguette with oil and sprinkle with salt and pepper to taste. Toast bread, turning once, until warm and golden brown, about 5 minutes. Rub cut side of bread with whole lemon to extract oils from peel. Use a 1 1/2-in. round cutter to cut 4 evenly spaced holes in each baguette half, or use a knife and scoop out with a spoon. Slice bread crosswise between holes into 8 pieces. Cut eggs in half crosswise and set an egg into each hole. Sprinkle eggs with salt and pepper. Lay 2 anchovies over each and sprinkle with parsley and chives."
67,Greek Salad Skewers with Anchovy Aioli,38,FALSE,FALSE,TRUE,FALSE,30,salad,"cherry tomatoes,cucumber,feta cheese,garlic clove,mayonnaise,oil packed tuna,olive oil,red wine vinegar",,49,0,"In a small bowl, using a spoon, mash the anchovies and garlic to a paste. Whisk in the vinegar, followed by the mayonnaise. Gradually whisk in the olive oil and transfer to a small bowl.                                              Arrange the cucumbers on a work surface. Top each with a cube of feta followed by a tomato. Poke a 4-inch skewer or toothpick through each stack and transfer to a platter. Serve the skewers along with the aioli."
68,Spaghetti with Anchovies and Breadcrumbs,114,FALSE,FALSE,FALSE,FALSE,45,side dish,"black pepper,canned anchovy,crushed red pepper,extravirgin olive oil,fat-free less-sodium chicken broth,fresh parsley,garlic,italian bread,parmesan cheese,salt,spaghetti",,368,0,"Preheat oven to 450. To prepare breadcrumbs, place bread in a food processor; pulse 10 times or until coarse crumbs measure 1 cup. Place breadcrumbs in an even layer on a jelly-roll pan; bake at 450 for 4 minutes or until lightly toasted. Heat 1 tablespoon oil in a large nonstick skillet over medium heat. Add breadcrumbs and 1 1/2 teaspoons garlic; cook 2 minutes or until breadcrumbs are lightly browned. Place breadcrumb mixture in a bowl. Add parsley and 1/4 teaspoon black pepper. To prepare pasta, cook pasta according to package directions, omitting salt and fat. Drain. Heat 1 tablespoon oil in pan over medium heat. Combine 1 1/2 teaspoons garlic and next 4 ingredients (through anchovies) in a small bowl; mash with a fork. Add anchovy mixture to pan; cook 1 minute. Stir in broth; cook 1 minute. Add pasta; toss well. Add cheese; toss well. Place on a large serving platter; sprinkle with breadcrumbs. Serve immediately."
69,Salad with Parmigiano-Reggiano and anchovy dressing,445,FALSE,FALSE,TRUE,FALSE,35,salad,"anchovy,anchovy,arugula,black pepper,butter lettuce,cooking oil,food dye,frisee,garlic clove,green grams,kosher salt,kosher salt,lemon juice,olive oil,parmigiano reggiano,parmigiano reggiano,red belgian endive,red wine vinegar,salad mix,salad mix,salad mix,salad mix,salad mix,salad mix,sourdough starter,copyright,don bartletti / los angeles times,education,entertainment,loading,local,most popular,nancy silverton leads a master class in salads,opinion,place an ad,privacy policy,sports,state primary,total time: minutes,© 2016,°",,476,0,
70,Anchovy and olive bruschetta,459,FALSE,FALSE,FALSE,FALSE,45,"lunch,main course,main dish,dinner","anchovies in olive oil,black olives,dried herbs,extra virgin olive oil,garlic clove,herbs,italian bread,lamb rack,london broil,mozzarella cheese,olive,ready-to-serve Asian fried rice,salt and pepper,toast bread,tomato sauce,in,season,the same side of each,these salty canapés are ideal",,1.075,0,
71,Fried Green Tomatoes with Anchovy and Lemon,242,FALSE,FALSE,FALSE,TRUE,30,side dish,"anchovy fillets,bread crumbs,cayenne pepper,eggs,flour,green tomatoes,kosher salt,lemon wedges,olive oil,water",,320,0,"In a shallow bowl, mix the flour with the salt and cayenne. In another shallow bowl, beat the eggs with the water. Spread the bread crumbs in a third shallow bowl. Dredge 4 of the tomato slices in the flour and shake off the excess. Dip them in the egg, then coat with the bread crumbs, shaking off the excess. Repeat with the remaining tomato slices. Heat the olive oil in a large nonstick skillet. Add half of the breaded green tomato slices and fry them over moderately high heat until crisp and golden brown, about 2 minutes per side. Drain the tomato slices on paper towels and transfer them to a large platter. Repeat with the remaining tomato slices. Top each fried tomato slice with an anchovy strip and a lemon wedge and serve immediately."
72,Chicken Caesar Salad,108,FALSE,FALSE,TRUE,TRUE,45,salad,"dijon mustard,egg,garlic clove,lemon juice,oil packed tuna,olive oil,worcestershire sauce",,533,0,
73,Tomatoes With Anchovy Dressing,23,FALSE,FALSE,TRUE,TRUE,7,side dish,"anchovy,extra virgin olive oil,flat-leaf parsley,garlic,olive oil,salt and pepper,yellow tomatoes",,132,0,
74,Salsa Verde,90,FALSE,FALSE,TRUE,TRUE,31,side dish,"anchovies,capers,extra virgin olive oil,fresh parsley,garlic,red pepper flakes,white wine vinegar",,503,0,
75,Spaghetti with Fried Capers and Anchovies,195,FALSE,FALSE,FALSE,TRUE,45,"lunch,main course,main dish,dinner","anchovy,capers,crushed red pepper,flat-leaf parsley,garlic clove,lemon juice,lemon zest,olive oil,olive oil,spaghetti",,759,0,"In a small skillet, heat the olive oil until shimmering. Add the capers and fry over high heat, stirring occasionally, until browned and shriveled, about 4 minutes. Strain the capers and discard the oil. Cook the spaghetti in a large pot of boiling salted water until al dente. Meanwhile, in a mortar or mini-processor, combine the anchovies, garlic and lemon zest; pound or process to a thick paste. Transfer to a large bowl and stir in the parsley, extra-virgin olive oil, lemon juice, crushed red pepper and fried capers. Drain the spaghetti. Add it to the fried caper mixture, toss to coat and serve."
